review_id,split,sentiment,review
4314_1,test,neg,"Opie, Tom Gilson,was my brother,so I went to see the movie and I never looked at it again in all these years. Sorry! it was bad. I'm told I have to write 10 lines so I'll put a little trivia in. Tom and Tuesday Weld were to be "" introduced "" in this picture and Tom was told to take Tuesday to the premiere but Tom said no he was going with Joan Collins, and he did and because he did only Tuesday Weld was Introduced. I found this very funny back then and still do. The movie, while the concept was a funny one, and the actors in it were impressive but some how it just did'nt come out funny.The continuity was abstract, at best,it was like I was watching 2 different movies at the same time,each running into the other. Sorry, Bob Gilson"
5956_7,test,pos,"I recently saw this at the 2007 Palm Springs International Film Festival where it ended up as one of the audience favorites. This is a spoof on the french cottage industry of OSS 117 films of the 50's and 60's. The first OSS 117 film based on the novel by Jean Bruce was brought to the screen in 1956, long before the first James Bond film, staring Ivan Desny as Hubert Bonisseur De La Bath and six subsequent action adventure spy films were made up to 1970 with Luc Merenda, Frederick Stafford, Kerwin Matthews and John Gaven all taking turns as Oss 117. Jean Dujardin is in the title role in this comedic take on the series. As the film begins set in 1945 he has a french mustache and resembles Desny but as the film begins it's setting of 1955 he really looks like Sean Connery. Jean François Halim wrote this hilarious screenplay of a spy sent to Egypt to investigate the murder of a friend. It borrows on the silliness of Naked Gun, Get Smart and the Pink Panther and uses fresh humor on current events in a delightful combination that international audiences will enjoy and I am sure this will be the only the first of more to come of a revived OSS 117 reworked to comedy adventures. Michel Hazanavicius directs. I would give this a 7.5 and recommend it."
774_3,train,neg,"This movie appears to have been made by someone with some good ideas but who also never had made a movie before nor had they considered that a script should be edited or even funny. When I saw this film, I saw it for John Candy and assumed, incorrectly, that it would be hilarious. Instead, there was a stupid plot about mind control and so many flat, unfunny moments. And, to top it off, Candy delivered some of the crudest lines I had ever heard up to that time. So, despite a potentially funny cast and story idea, we are left with an amateurish and crude movie that will probably be too stupid for the average adult, though teens will probably find a few laughs. It's really a shame--it could have been so much better. I mean, with Eugene Levy, Joe Flaherty and John Candy it SHOULD have been wonderful."
10019_8,test,pos,"Since this cartoon was made in the old days, Felix talks using cartoon bubbles and the animation style is very crude when compared to today. However, compared to its contemporaries, it's a pretty good cartoon and still holds up well. That's because despite its age, the cartoon is very creative and funny.<br /><br />Felix meets a guy whose shoe business is folding because he can't sell any shoes. Well, Felix needs money so he can go to Hollywood, so he tells the guy at the shop he'll get every shoe sold. Felix spreads chewing gum all over town and soon people are stuck and leave their shoes--rushing to buy new ones from the shoe store. In gratitude, the guy gives Felix $500! However, Felix's owner wants to take the money and go alone, so Felix figures out a way to sneak along.<br /><br />Once there, Felix barges into a studio and makes a bit of a nuisance of himself. Along the way, he meets cartoon versions of comics Ben Turpin and Charlie Chaplin. In the end, though, through luck, Felix is discovered and offered a movie contract. Hurray!"
6102_10,train,pos,"I had to give this film a 10 simply because it did what so many films thrown at black audiences have FAILED MISERABLY to do. This film was void of all the video whore clichés, and it also skipped the gangsters, rappers, and foul language. It examined several relationships among physicians, African Americans, and African American male/female romantic relationships on a completely new and refreshing level. I was highly impressed with the films careful mix of light headed humor with some pretty tough and heavy issues. The film will leave you feeling happy and sad all at the same time. I saw it at the Boston Film Festival as well. It premiered at AMC Loews Boston and I truly hope this film makes it to much larger audiences. Black People (and EVERYONE else) would LOVE a movie like this- if only the industry was SMART enough to put them out there!<br /><br />As an extra- if your a doctor, a resident, a medical student, a premedical student, married to a doctor, have a doctor sibling, have a doctor in the family, or know a great doctor period- they would love this film as well. It portrayed residency and the practice in a true-to-life way that was greatly appreciated by the doctors, residents, and medical students who viewed the film. Dennis Cooper completely his residency in internal medicine- so he definitely applied his knowledge/experience to the film and that is greatly apparent."
6305_10,train,pos,"Welcome to Collinwood is one of the most delightful films I have ever seen. A superb ensemble cast, tight editing and wonderful direction. A caper movie that doesn't get bogged down in the standard tricks.<br /><br />Not much can be said about this film without spoiling it. The tag line says it all - 5 guys. 1 Safe. No Brains.<br /><br />William H Macy and Sam Rockwell lead an amazing cast. George Clooney should be congratulated for producing this gem.<br /><br />"
10008_7,train,pos,"You know, Robin Williams, God bless him, is constantly shooting himself in the foot lately with all these dumb comedies he has done this decade (with perhaps the exception of ""Death To Smoochy"", which bombed when it came out but is now a cult classic). The dramas he has made lately have been fantastic, especially ""Insomnia"" and ""One Hour Photo"". ""The Night Listener"", despite mediocre reviews and a quick DVD release, is among his best work, period.<br /><br />This is a very chilling story, even though it doesn't include a serial killer or anyone that physically dangerous for that matter. The concept of the film is based on an actual case of fraud that still has yet to be officially confirmed. In high school, I read an autobiography by a child named Anthony Godby Johnson, who suffered horrific abuse and eventually contracted AIDS as a result. I was moved by the story until I read reports online that Johnson may not actually exist. When I saw this movie, the confused feelings that Robin Williams so brilliantly portrayed resurfaced in my mind.<br /><br />Toni Collette probably gives her best dramatic performance too as the ultimately sociopathic ""caretaker"". Her role was a far cry from those she had in movies like ""Little Miss Sunshine"". There were even times she looked into the camera where I thought she was staring right at me. It takes a good actress to play that sort of role, and it's this understated (yet well reviewed) role that makes Toni Collette probably one of the best actresses of this generation not to have even been nominated for an Academy Award (as of 2008). It's incredible that there is at least one woman in this world who is like this, and it's scary too.<br /><br />This is a good, dark film that I highly recommend. Be prepared to be unsettled, though, because this movie leaves you with a strange feeling at the end."
6463_4,test,neg,"On one Thursday evening at 10:00pm, my local west coast ABC affiliate aired the pilot episode of ""Northern Exposure"". The ABC Network usually airs ""Men In Trees"" in that time slot but the program was preempted for a live sporting event.<br /><br />Despite both shows are set in Alaska and filmed on location in the Pacific Northwest (Exposure in Washington state, Trees in Vancouver, BC), re-watching ""Northern Exposure"" (as well as few episodes of ""Sex and the City"") reminds me how disappointed I am with the poorly conceived hybrid ""Men in Trees"". <br /><br />Anne Heche can be a good actress with the right material. Unfortunately her role as a writer who ends up in a small town in Alaska grates on my nerves. Perhaps because I feel that Heche is miscast, I am not convinced of her ""fish-out-of-water"" character.<br /><br />I also cannot help but feel that the supporting cast fits the typical quirky stereotypes. The hot-looking local, the kindly bar owner, the bush pilot, the local police officers, the dim but well-intentioned radio DJ, etc.<br /><br />The only stereotype that may have been broken was teddy bear and veteran ""ER"" actor Abraham Benrubi as the local bartender in love with two different women. Considering that one of the executive producers is filmmaker James Mangold, (his movies ""Heavy"" and ""Cop Land"" had lead characters who were large men) then I am not surprised why Benrubi was cast in a non-typical role.<br /><br />Nonetheless, I can see why there are a lot of dedicated viewers who love ""Men in Trees"". It fits the quirky niche for television audiences. I wished the show could find its own voice instead of borrowing ideas from better shows."
11666_3,test,neg,"This is without question one of the worst movies I have ever seen. However, it is also one of the most unintentionally hilarious. I like to compare it to Plan 9, in that it can be so bad, so awful,so dumb, and such a waste of time that I find myself laughing out loud.<br /><br />One of my biggest problems with it is that it's a complete ripoff of Robin Hood, and let be honest and say that I love Robin Hood with Errol Flynn, and Robin Hood: Men in Tights. But let's face it, from the forbidden love between Peck (who is definitely slumming it. Although in all fairness this was still a good few years before the masterpiece To Kill a Mockingbird) and the female character (who is so forgettable, apparently, that I have forgotten her name.), to the final scene where the good guys dress up as monks to fool the bad guys screams ""ROBIN HOOD"" all over it.<br /><br />However, I don't think the film isn't worth seeing. On the contrary, I think that this is one of the funniest movies I've seen in years, even if it was unintentional."
4450_3,test,neg,"I just watched that movie, and was pretty disappointed. I didn't expect much to begin with as the premise of the movie doesn't suggest greatness anyway. Sadly, it doesn't even manage to deliver just as stupid entertainment. The main problem is probably the acting. While I've seen far worse actors in far worse movies, the story would require some people to act out as violent maniacs, some others as people caught a in really stressing predicament, and they fail to deliver that. Although I watched the German release I watched with the original audio, so it's definitely not just bad voice-overs or anything like that. Added to that, the German DVD release seems to be cut, the killings are all pretty much left out, meaning that except for a few semi-gory scenes closer to the end the German release doesn't deliver as a movie for ""gore-hounds"", either. Can't comment on that for other releases of course. The plot has some stupid moments thrown in here and there and the beginning is just hilarious (ever heard of a demon visiting a psychiatrist?). Too bad the movie takes itself far too seriously, if it was filmed as a horror-comedy and changed a bit here and there accordingly it might have worked better. The ending is just a huge disappointment.<br /><br />If you've got really nothing better to do and just can't stand the boredom anymore you might (and it's really a weak ""might"") consider this movie. If there's anything else available to watch or do: Pick that alternative."
1525_1,train,neg,"I watched this on a weekend afternoon as there was simply nothing else on, it would have been more entertaining to chew off my feet and probably less painful. I urge anyone to watch this just to see how turgidly awful a movie can be, surely it was deliberate. I cringed at every futile attempt at humour carried out in such a childish, unrehearsed, badly executed way that it was beyond belief. This is the movie that makes Spiceworld look like Goodfellas, think I am exaggerating? Well give it airtime and think again. Dreadful, utterly dreadful. If this wasn't a prank then the director and anyone else responsible for this should be removed and promptly shot after being forced to watch this film again."
3532_7,test,pos,"I'd been postponing purchasing this one ever since its DVD release  for one thing, because I'd been somewhat underwhelmed by this director's two other horror titles (SQUIRM [1976] and BLUE SUNSHINE [1977]), but also the fact that the film itself is said to have been slightly trimmed for gore on the Media Blasters/Shriek Show 2-Disc Set! I now chanced upon it as a rental and am glad I did  because, not only is it superior to the earlier efforts (at least, on this preliminary assessment), but I also found the film to be one of the better imitations of THE Texas CHAIN SAW MASSACRE (1974). This factor, however, only helped remind me that I've yet to check out another such example  Wes Craven's classic THE HILLS HAVE EYES (1977), whose 2-Disc R1 edition from Anchor Bay I purchased some time ago but, after all, Halloween-time is fast approaching... <br /><br />Anyway, the film manages an effortlessly unsettling backwoods atmosphere (it was shot in the forest and mountain regions of Oregon)  with plenty of effective frissons throughout but, thankfully, not too much violence (even if the last of the villains is dispatched in quite an outrageous fashion!). The principal young cast here (one of them played by Jack Lemmon's son, Chris) isn't quite as obnoxious as those we usually encounter in this type of genre offering  despite freely indulging in the shenanigans one associates with teen-oriented flicks and which, by and large, persist to this day! George Kennedy appears as a sympathetic Ranger; though he doesn't have a lot to do, his characterization is decidedly enhanced by making him a lover of plant and animal life. Also notable among the locals is familiar character actor Mike Kellin in a nice role as the drunkard who first comes into contact with the murderous duo of the narrative  his warning to the teenagers, naturally, goes unheeded but he's later able to lead Kennedy to them.<br /><br />The hermetic family the teens come across in the woods, then, is eventually revealed to be hiding a skeleton in their closet. While one of the girls displays genuine curiosity at the intruders' presence, the rest are openly hostile to them  and, in the case of the burly and uncouth twins, appropriately creepy (one of them is even prone to maniacal laughter during his rampages); at a certain point in the narrative, the Ranger even offers an interesting explanation as to the nature of their aggressive and generally uncivilized behavior."
2757_2,test,neg,"This could have been so much better than it turned out. Tom Pittman gives a good performance and some of the older actors do well with what they have to work with, but it just doesn't work.<br /><br />First, the actors are much too old to play high school students, especially Howard Veit (Vince). He looks about thirty. Second, it's hard to sympathize with poor Marv, especially since Betty is not all that hot, to start with.<br /><br />*******Spoilers****** The ending is so strange. It looks like the director intended for Pittman's character to get shot, but there are no gunshots...he's just knocked to the cement, where he lays there until the ambulance drivers pick him up and place him on a stretcher (face down!). What were his injuries? A skinned knee? Goofy! Vince has just shot his girlfriend dead without any remorse whatsoever, yet he simply shoves Marv to the ground and rushes off, despite the fact that he makes no secret of the fact that he hates the kid. And to make matters even sillier, Marv begs the police to tell his father he's sorry. (Duh! Hey Marv. You just got knocked around. I think you will have plenty of opportunities to tell your father you're sorry...in person). And this writer didn't get an Oscar nomination? Skip it, unless you get to watch it on MST."
7309_7,test,pos,"The film begins with a dowdy housewife (Norma Shearer) finding out that her husband (Rod La Rocque) had been cheating on her. Three years pass and apparently they'd been divorced during these years due to the infidelity. Oddly, during this time, La Rocque did not see Shearer or his two kids as Shearer took them to Paris.<br /><br />Marie Dressler is a rich society lady and she has invited a new and improved Norma to come to her house for the weekend--ostensibly to help Marie break up a budding romance between her daughter and La Rocque! Apparently, Norma is now a super-vamp and with her magical sex appeal, she can break up the romance--and no one seems to realize that she and La Rocque were married. Several others are there for the weekend and immediately Norma is a hit with her gay, carefree sexy ways--and almost all the men (including La Rocque) are captivated by her. Neither tells anyone that they were married but it's obvious that her ex- wants the new and improved Norma back! This film is a sophisticated comedy of manners among the upper-crust--similar in some ways to Jean Renoir's THE RULES OF THE GAME. Oddly, despite the severity of the Depression, such films about pretty rich folks were pretty popular though many today will doubtless find them a bit too droll in spots. However, fortunately, in LET US BE GAY, there are plenty of cute and funny moments (particularly towards the end when Marie Dressler shows her true colors). While not a great film, it certainly is a good one and more than just another time-passer. My only real regret is that I didn't love the very end. You'll just have to see it for yourself--perhaps you'll agree about the ending, perhaps you won't, but I'm pretty sure you will enjoy this clever film."
9405_3,test,neg,"Just finished watching 2FTM. The trailers intrigued me so much I actually went to see it on opening weekend, something I never do. Needless to say I was very disappointed. The story has so much potential and it's frustrating to see it get screwed up. I really feel the problem with the movie was the directing and Matthew McConaughey. First off I am not a MM hater, I thought he was awesome in both Reign of Fire and Lone Star. I enjoyed his performance in those movies without having to see him with his shirt off 3-4 times. Yes we all get it that he a good-looking guy with a nice body, but I think most people knew this 10 years ago when he came on the scene in A Time to Kill. Showing him with his shirt off pumping iron like a sweaty madman 3-4 times in the movie is totally unnecessary. I think one time would have been sufficient. It wouldn't surprise me if they threw those unnecessary scenes in so girlfriends and wives would be willing to tag along with their significant other, no woman wants to see a movie about sports gambling, unless......Enough about that, let's get into his role. I feel his acting was very forced and he didn't seem very comfortable. I know his character was supposed to be this charming southerner, but his lines were corny and cheesy. It was almost like he was referencing Days and Confused lines a few times! In short, I didn't like his character even though I was supposed to. The accent, his shirt off, corny pick up lines, weak sales pitches. His character was just too much of a tool, as Brandon or Jonathan. Pacino and Assante were great, but that' no surprise. Piven is fun to watch as Arie....oooops I mean Jerry. I just feel this movie was very commercial and put together poorly. It's insulting that they could take a great story, and throw in crap ingredients to try and make it a box office success. 1. Cool story that appeals to the male man 2. Hunky Hollywood actor for female women (make sure he has numerous scenes with shirt off lifting weights) 3. Al Pacino with 4 great speech scenes, and 25 great one liners 3. Every character shall be dressed in thousand dollars suites and have an extremely dark tan 4. Jeremy Piven to play the same character he did in Entourage and Old School 4. Throw in Armand Assante to seal the deal 5. Plot, good writing, character development, and intelligent casting are unnecessary<br /><br />This will be good enough for most people, but not me! Anybody who disagrees with me, ask your self this. Would this movie be much better if: A. Directed by Sodeberg B. DeCaprio or Ed Norton as Brandon instead of MM<br /><br />I will probably be part of the minority in thinking this movie sucks. I realized this when the woman next to me started crying during the ridiculous ending scene of Pacino shedding a fake tear while embracing Russo. The financial success of this movie will ensure one thing. The movie going public gets what the movie going public wants, big budget crapola."
8850_4,train,neg,"Now this film isn't going to scare anyone, but it was interesting for two reasons - two big reason and a smaller one- well, that's three reasons, isn't it.<br /><br />The first reason this is interesting is the special effects. I found them to be quite interesting and somewhat spectacular. To see the hair growing on Marsha A. Hunt and Sybil Danning was creepy, especially when they were participating in a ménage à trois.<br /><br />Of interest, is the fact that this Marsha Hunt is the famous ""Brown Sugar"" of the Rolling Stones song, and that she was in the infamous nude scene in the London cast of the rock musical Hair.<br /><br />Besides the special effects, there were two other points of note in this film, and they were brought out repeatedly during the closing credits. I lost count, but i swear that Sybil Danning bared those points for us in the closing credits at least a dozen times and maybe many more. Theyu were the most outstanding feature of the film."
12005_3,test,neg,"My kids enjoyed the movie, but I was bored. There were a few good lines and a handful of funny parts, but the plot was pretty lame and relied on the special effects and gadgets to pull it through. Still, it hit the center of the bullseye that it was aiming for: it was good for the kids."
7414_3,train,neg,"Lordi was a major hype and revelation in 2007 because they won the Eurovision Song Contest with a (not-so-heavy) metal song called ""Hard Rock Hallelujah"" and appeared on stage dressed like hideous monsters. But, let's face it, their victory most likely had very little to do with their great musical talents. The Eurovision contest gradually turned into one big political circus over the years and Lordi probably just won because their song finally brought a little change and  even more importantly - because their whole act sort of ingeniously spoofed the whole annual event. The absolute last thing Lordi's first (and hopefully last) horror film brings is change and ingenuity. ""Dark Floors"", based on an idea of the lead singer and starring the rest of the band in supportive roles, is a truly unimaginative and hopeless accumulation of clichés. The immense budget (""Dark Floors"" supposedly is the most expensive Finnish film ever) definitely assures greatly macabre set pieces and impressive make-up art, but what's the point where there's no story that is worth telling? The film takes is set in a busy hospital where a bunch of people, among them a father and his young daughter with an unidentifiable illness, become trapped in the elevator during a power breakdown. When the doors open again, the floors are empty and it looks as if the hospital lies abandoned since many years already. Trying to reach the exit, the group stumbles upon several morbid and inexplicable obstacles, like eyeless corpses, screaming ghosts and Heavy Metal monsters emerging from the floors. The only three points I'm handing out to ""Dark Floors"" are exclusively intended for the scenery and the adequate tension building during the first half of the film. For as long as the sinister events don't require an explanation, the atmosphere is quite creepy, but as soon as you realize the explanation will a) be very stupid or b) never come, the wholesome just collapses like an unstable house of cards. Lordi's costumes never really were scary to begin with (except maybe to traditional Eurovision fans) and, in combination with a story more reminiscent to Asian ghost-horror, they just look downright pathetic and misfit. With all the national myths and truly unique exterior filming locations, I personally always presumed Finland  The Land of a Thousand Lakes  would be the ideal breeding ground for potentially horrific horror tales, but I guess that's another disillusion on my account."
5185_7,test,pos,"Excellent special effects make this disaster move very plausible. One can see that the producers went to some trouble to get the displays on the computer screens just right - it all makes it very convincing. The sets are also very authentic looking. A good choice of music rounds off the film nicely.<br /><br />Acting is good and the presence of David Suchet adds some weight to the cast of course. Compared to other movies of this genre, Flood is right up there with the best of them. Thankfully, the ""human drama"" aspect has not been overdone, as is often the case with this type of movie. The human suffering is portrayed in perfect balance with the actual flooding scenes.<br /><br />And of course, the movie confirms what many of us suspect anyway: weather forecasters so often do not get it right! :)"
12378_1,train,neg,"Creepy & lascivious wolf. The young ""Red"" is wearing full make-up, and extremely short shorts & robe. Got about 20 minutes through and realized it could be a pedophile's dream come true. The ""up-beat"" music sounds a lot like something I'd hear at a strip club. I actually think this movie is a sick joke - it's not a family movie. Gross, glad I was watching this with my daughter, I don't want her to think it's normal for families to view quasi kiddie porn together. Very bad, Very sad it's sold as a family film, Joey Fatone will probably be embarrassed he was in it. And what's with advertising it as a ""special effects spectacular""??? The effects do look low budget, gawd awful."
8528_7,test,pos,"In 1965 producer Kevin McLory -who owns a part of the Bond cinematic rights- associate with EON Productions (Harry Saltzman and Albert Broccoli) for making ""Thunderball"", the fourth film of the 007 franchise. The star is Sean Connery, of course.<br /><br />In 1982 McLory wins a legal battle and can produce an ""independent"" Bond film. ""Never say never again"" (NSNA) is one of the two ""unofficial"" 007 films made outside EON (the other is the 1967 comedy spoof ""Casino Royale""). NSNA is a remake of ""Thunderball"" and stars the original Bond, Sean Connery -who comes back to the role after many years of absence.<br /><br />The film is released some months after ""Octopussy"" with Roger Moore, the 13th episode of the EON series. At the time press calls it ""War of the Bonds""... Both films are a big success in 1983, even if ""Octopussy"" earns more money at the box office.<br /><br />NSNA is a luxurious film made by excellent technicians -director Irvin Kershner who led ""The Empire strikes back"", Douglas Slocombe -cinematographer of ""Raiders of the lost Ark""-, and screenwriter Lorenzo Semple Jr -who wrote ""The three days of the Condor""- among others...<br /><br />The cast is excellent with Connery, a then relatively unknown Kim Basinger, Barbara Carrera, Klaus Maria Brandauer, Max Von Sydow, Edward Fox...<br /><br />Although all that the film remains inferior to the original ""Thunderball"". It lacks many fundamental ingredients for being a real Bond movie: there's not the traditional gun barrel sequence, there's not the ""James Bond theme"", M and Q are not played by the traditional actors... It's a copyright reason: EON only is allowed to use these elements. Briefly, NSNA lacks the classic cinematic 007 atmosphere.<br /><br />On the other hand the film is exciting and enjoyable. Brandauer is a very good villain and the women (Basinger and Carrera) are sensual and gorgeous. But the main highlight is Sean Connery! He's once again wonderful in the role, he's older but looks fitter and nicer here than in ""Diamonds are forever"", his last performance in the role of the British super-spy before NSNA."
2257_4,test,neg,"A VERY un-Tom and Jerry short. Jerry narrates this tale that revolves around Tom the cat falling in love and losing her to his rival, Butch. Tom is best friends with Jerry here which irked me a bit. The cartoon is also presented in Cinemascope. Overall I found this Tom and Jerry cartoon sad and depressing. The should have just put ""Puss gets the boot"" on the DVD instead and I would've been happy. This experimental animated short can be found on disc 2 of Warner Brother's 2-DVD Spotlight Collection set. It's the last one on the set and I'm hoping that Warner Brothers chooses to release a second Volume soon.<br /><br />My Grade: C-"
10788_10,train,pos,"Big rock candy mountain is amazing. i watched it when i was little, and still do to this day.(senior in high school). if i could imagine heaven, that is what it would look like. i wish i could live in big rock candy mountain where candy grows on trees. Zach Hyman is profs, and my best friend. little bunny foo foo is the man. it is so fuzzy and colorful that i dream about it at night. in fact, my friend who is 18 recently watched it for the first time and absolutely loved it. i recommend that people of all ages watch this movie. i am having a huge party this weekend with all my friends to watch this incredible movie. we are going to order pizza and watch the teddy bears giggle. i constantly find myself watching clouds and wishing i was that little girl that got to visit. thanks. bye."
2034_1,train,neg,"Really, really bad. How does a film this bad get made? I kept waiting for some redeeming plot point, interesting camera work, or at least some gratuitous nudity but I got nothing. I had just watched Cabin Fever and I thought it was an train wreck (except for the nudity and Pancakes) but it looks like genius compared to this dreck. The best script doctor in the world couldn't have saved this putrid pile of of stinking poo.<br /><br />The only thing going for this ""film"" is that it ended.<br /><br />I've got a headache just thinking about this movie and trying to write something. Ugh! I'm glad I only paid $5 for it and it will soon end up in a landfill."
10010_3,train,neg,"Plot is not worth discussion even if it hints at corruption, murder, power and the rest of thriller related topics. Characters are interesting though sometimes. Not realistic but interesting nevertheless.<br /><br />Development is slow like tea drinking ceremony. Visuals not stunning, but good enough to ease the eye strain. Good movie to watch after dinner before going to bed - nothing shocking too much, nothing overexciting. Movie sitcom style.<br /><br />I liked Woody - excellent performance. Had to fight the plot inadequacy and did the job pretty good. The rest are bearable though very predictable. The whole is watchable and better than most TV shows."
5387_8,train,pos,"Even in the 21st century, child-bearing is dangerous: women have miscarriages, and give birth prematurely. Seventy-five years ago, it was not uncommon for women to die during childbirth. That is the theme of ""Life Begins"": a look at the ""difficult cases"" ward of a maternity hospital. Loretta Young plays the lead, a woman brought here from prison (what crime she committed is not germane to the plot) to give birth; she's conflicted about the fact she's going to have to give her baby up after birth. She's in a ward with several other women, who share their joys and pain with each other.<br /><br />Although Loretta Young is the lead, the outstanding performance, as usual, is put in by Glenda Farrell. Farrell was one of Warner's ""B"" women in the 1930s, showing up quite a bit in supporting roles, and sometimes getting the lead in B movies (Farrell played Torchy Blane in several installments of the ""Torchy"" B-movie series.) Here, Farrell plays an expectant mother who doesn't want her children, since they'll only get in the way. She does everything she can to get in the way of the nurses, including smuggling liquor into the ward (this of course during the Prohibition days), and drinking like a fish -- apparently they'd never heard of fetal alcohol syndrome back in the 30s.<br /><br />Interestingly, unlike most movie of the early 1930s, it's not the women being bumbling idiots getting in the way of the heroic men -- that situation is reversed, with the expectant fathers being quivering mounds of jelly. (Watch for veteran character actor Frank McHugh as one of the expectant fathers.) ""Life Begins"", being an early talkie, treats the subject with a fair dollop of melodrama, to be sure, but it's quite a charming little movie. Turner Classic show it, albeit infrequently; I've only seen it show up on a few days honoring Loretta Young. But it's highly recommended viewing when it does show up."
11622_10,train,pos,"Cillian Murphy and Rachel McAdams star in this action/thriller written and directed by the master of suspense, Wes Craven, himself. The whole movie starts with some trouble at The Lux Atlantic, a hotel in Miami. The problem is all fixed by Lisa Reisert, the manager of the hotel. Then she goes to the airport, and that's where all of the trouble begins. She meets Jackson Rippner, who doesn't like to be called Jack because of the name Jack the Ripper, if you know you him and I mean. Then they board the plane, and crazy enough, Rippner and Reisert sit next to each other. For the next half-hour, Lisa is terrorized, tormented, and terrified by Rippner. I won't give anything away. Then we move on to where Jack is chasing Lisa in the airport. Then Lisa goes to her house to see if her father is okay, and crazily enough, Rippner is already there. There is nearly twelve minutes of violence and strong intensity throughout that entire scene. In total, about 25 minutes of intense action comes at the end.<br /><br />Not only was the movie intense but it had a great plot to it. Like I said, I will not give anything away because it's so shocking and thrilling and somewhat disturbing/frightening. And the acting from every single character in the movie, even the ones with no lines at all, were all pitch perfect. It was incredible. Everything was awesome in this movie! The acting, the music, the effects, the make-up, the directing, the editing, the writing, everything was wonderful! Wes Craven is definitely The Master of Suspense. Red Eye is definitely a must-see and is definitely worth spending your money on. You could watch this movie over and over and over again and it would never ever get boring.<br /><br />Red Eye I have to say is better than 10 out of 10 stars.<br /><br />Original MPAA rating: PG-13: Some Intense Sequences of Violence, and Language<br /><br />My MPAA rating: PG-13: Some Very Intense Sequences of Violence, and Language<br /><br />My Canadian Rating: 14A: Violence, Frightening Scenes, Disturbing Content"
5683_2,train,neg,"From the beginning of the movie I had a feeling like its a movie about another Jason's from Friday the 13th. And It is... Dispute that the movie starts interesting. But as the times goes by its just a pointless movie about muted, supernatural, silent serial killer. I mean he goes under the guy's bed without making any sound, not seen by anyone. He was supposed to be blind after failed execution but he walks and kills people like he used to. I'm tired of it. For me it's all over the same thing.<br /><br />In another words - unreal. Too many mistakes and confusing information.<br /><br />Well scene with tide up woman looked impressive but just at first time :} For that and for intriguing intro 2 stars."
10183_7,train,pos,"This is probably Karisma at her best, apart from Zubeidaa. Nana Patekar also gives out his best, without even trying. The story is very good at times but by the end seems to drag, especially when Shahrukh comes in the picture. What really made me like it were the performances of the leads, the dialog delivery, as well as the story, for what it was. It could've been directed better, and edited. The supporting case was even great, including Karima's mother in law, even though she just had one shining moment, it was great to watch her.<br /><br />The sets were also pretty good. I didn't really like their portrayal of a Canadian family, but once they step in India, it's as real as it gets.<br /><br />Overall, I would give it a thumbs up!"
7520_8,train,pos,"First, let me say that Notorious is an absolutely charming film, very lovingly rendered of its time and subject(s). Gretchen Mol is utterly, painfully convincing, the very soul of the contradictions smoothly reified by Ms. Page herself. Irving and Paula Klaw are richly drawn as the working-class stiffs they were (having met Paula at Movie Star News in 1990 I can say that Lili Taylor's performance is unimpeachable), and Jared Harris as John Willie (Coutts) is an adoringly debauched genius. Anyone with an interest in the recorded history of American attitudes toward sexuality must see this movie, in a theater preferably, where votes made with dollars count more.<br /><br />Second, I will allow that I am a producer of material similar to that for which the Klaws would become famous, which is no way affects my estimation of Ms. Harron's work as the splendid piece that it is, but does condition my view of Notorious as an act of political resistance of the first order. Ms. Harron has crafted a work of subtle subversion. Along with V for Vendetta, it is a movie about another time for our times.<br /><br />Few readers of this site will be aware that the government they will see enacted in Notorious (through transcription of the very words uttered in closed Senate committee hearings) is a very close approximation of the one they live under right now. While Ms. Harron expressly disallows that she has a political agenda appended to this film, her faithfulness to the facts, and the respectful and unsensational way in which she renders them, synchronizes Notorious with the present day. The very acts that Notorious portrays in loving and accurate detail are defined as obscene by the Communications Decency Act, recently brought to the Supreme Court as a First Amendment case and turned back there at the behest of the Bush administration. In other words, the delicate and ineffectual bondage depicted in Notorious is indictable today by Federal prosecutors in whatever (hostile) jurisdiction they choose. Of course, there were no hearings in the Senate or elsewhere on this matter when the CDA was passed. Of course you know nothing about it, because you don't want people in Peoria telling you what you can and cannot look at (likewise, people in Peoria probably don't want me telling them what they're allowed to view). Of course Notorious will never be indicted. It's Hollywood. It's lawyered up. Countless Klaws will, however, continue to be steamrolled by a puritanical bureaucracy that has not advanced its aesthetic, moral or biological composition much in 50+ years.<br /><br />In addition, Notorious posts no 18 USC 2257 compliance statement, which is mandated by the unnoticed ""earmark"" recently voted into law. If any media contains images of ""sadomasochistic restraint"" it is required to make available (ex warrant) records of age and circumstance of all performers. Notorious fails in this regard also.<br /><br />In addition to being a splendid piece of entertainment and an (nearly) accurate historical document, Notorious will be the litmus against which the Bush Justice Department is itself judged with respect to the 14th (Equal Protection) Amendment and on perhaps several other Constitutional grounds. In this regard alone, a debt of gratitude is owed Mary Harron. You'll be grateful in any case, Constitutional or otherwise, if you see this film."
